,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
1477,0.1,1.0,0.29,0.33,0.19,0.29,0.28,0.37,0.12,0.4,0.3,0.41,0.0,0.1,0.02,0.1,0.63,0.16,0.36,0.14,0.18,0.07,0.07,0.49,0.06,0.43,0.41
1478,0.08,1.0,0.12,0.42,0.22,0.39,0.49,0.4,0.0,0.07,0.03,0.25,0.5,0.01,0.0,0.36,0.21,0.04,0.25,0.67,0.01,0.0,0.01,0.71,0.65,0.0,0.06
1479,0.25,0.0,0.21,0.22,0.14,0.27,0.24,0.49,0.02,0.32,0.03,0.33,0.0,0.05,0.17,0.41,0.96,0.39,0.36,0.29,0.0,0.0,0.08,0.06,0.03,0.0,0.57
1480,0.34,0.0,0.32,0.17,0.0,0.35,0.23,1.0,0.01,0.39,0.0,0.3,0.0,0.02,0.13,0.55,0.38,0.49,0.2,0.44,0.0,0.0,0.04,0.08,0.0,0.0,0.37
1481,1.0,1.0,0.22,0.18,0.19,0.27,0.33,0.26,1.0,0.94,0.06,0.5,0.0,1.0,0.96,0.42,0.46,0.34,0.3,0.46,0.18,0.29,0.75,0.2,0.26,0.89,0.67
1482,0.21,1.0,0.27,0.28,0.27,0.26,0.33,0.38,0.01,0.27,0.0,0.24,0.0,0.05,1.0,0.44,0.65,0.27,0.05,0.26,0.0,0.0,0.06,0.11,0.02,0.0,0.11
1483,0.04,1.0,0.22,0.31,0.0,0.37,0.83,0.36,0.0,0.17,0.01,0.28,0.0,0.01,0.14,0.66,0.0,0.05,0.1,0.49,0.0,0.0,0.0,0.6,0.72,0.0,0.03
1484,0.02,0.0,0.48,0.22,0.77,1.0,0.28,0.28,0.01,0.2,0.0,0.06,0.5,0.01,0.35,0.69,0.42,0.12,0.1,0.68,0.0,0.0,0.12,0.02,0.11,0.0,0.1
1485,0.01,1.0,0.74,0.0,0.28,0.34,0.22,0.67,0.0,0.04,0.0,0.0,0.5,0.01,0.0,0.36,0.75,0.01,0.09,0.49,0.0,0.0,0.1,0.03,0.04,0.0,0.03
1486,1.0,1.0,0.18,0.11,0.04,0.23,1.0,0.19,0.18,1.0,0.0,0.57,0.5,0.13,0.6,0.64,0.5,0.61,0.4,0.4,0.01,0.0,0.07,0.17,0.21,0.49,0.81
1487,0.25,1.0,0.12,0.27,0.16,0.3,0.44,0.23,0.03,0.39,0.01,0.82,0.5,0.05,0.1,0.25,0.69,0.31,0.25,0.4,0.03,0.02,0.05,0.18,0.13,0.0,0.51
1488,0.01,0.0,0.1,0.29,0.19,0.21,0.27,0.34,0.01,0.22,0.01,0.25,0.0,0.01,0.16,0.27,0.69,0.39,0.26,0.19,0.03,0.0,0.02,0.17,0.02,0.0,0.09
1489,0.06,0.6,0.44,0.57,0.0,0.44,0.71,0.45,0.0,0.07,0.02,0.18,0.5,0.02,0.16,0.34,0.79,0.02,0.07,0.63,0.0,0.0,0.16,0.04,0.17,0.0,0.01
1490,0.01,1.0,0.68,0.43,0.24,1.0,1.0,0.19,0.0,0.05,0.01,0.29,1.0,0.01,0.09,0.52,0.46,0.0,0.32,0.19,0.0,0.0,0.02,0.14,0.22,0.0,0.03
1491,0.03,1.0,0.19,0.38,0.24,0.41,0.34,0.4,0.04,0.2,0.15,0.6,0.5,0.06,0.1,0.15,0.6,0.11,0.21,0.15,0.09,0.03,0.07,0.4,0.14,0.61,0.2
1492,0.95,0.0,0.28,0.16,0.13,0.29,0.29,0.41,0.03,0.59,0.0,0.0,0.5,0.05,0.19,0.81,0.44,0.91,0.43,0.56,0.0,0.0,0.03,0.12,0.01,0.0,0.3
1493,0.01,1.0,0.1,0.62,0.24,0.42,0.36,0.67,0.0,0.03,0.01,0.14,0.5,0.02,0.14,0.27,0.63,0.05,0.11,0.31,0.0,0.0,0.08,0.15,0.02,0.0,0.03
1494,0.08,1.0,0.13,0.31,0.17,0.4,0.37,0.75,0.04,0.49,0.15,0.3,0.0,0.07,0.3,0.4,0.15,0.44,0.72,0.68,0.0,0.0,0.0,1.0,1.0,0.51,0.23
1495,0.03,1.0,0.31,0.72,0.48,0.41,0.96,0.11,0.0,0.21,0.01,0.18,0.5,0.01,0.0,0.27,0.35,0.01,0.0,0.29,0.0,0.0,0.01,0.23,0.73,0.0,0.12
1496,0.13,1.0,0.37,0.33,0.33,0.25,0.31,0.11,0.0,0.06,0.0,0.27,0.5,0.01,0.0,0.6,0.79,0.07,0.0,0.94,0.0,0.0,0.01,0.18,0.02,0.0,0.11
1497,0.04,0.0,0.78,0.13,0.17,0.13,0.17,0.11,0.0,0.18,0.0,0.44,0.0,0.02,0.15,0.61,0.46,1.0,0.39,0.39,0.0,0.0,0.01,0.18,0.0,0.0,0.12
1498,0.07,1.0,0.14,0.4,0.43,0.34,0.49,0.48,0.01,0.13,0.01,0.24,0.5,0.04,0.13,0.47,0.42,0.04,0.1,0.44,0.0,0.0,0.06,0.13,0.16,0.0,0.06
1499,0.2,1.0,0.16,0.34,0.55,0.32,0.5,0.12,0.01,0.23,0.01,0.3,0.5,0.04,0.11,0.25,0.88,0.25,0.29,0.5,0.0,0.0,0.03,0.23,0.06,0.0,0.12
1500,0.02,1.0,0.56,1.0,1.0,1.0,0.72,0.32,0.0,0.0,0.01,0.45,1.0,0.01,0.12,0.23,0.44,0.0,0.13,0.07,0.0,0.0,0.01,0.23,0.05,0.0,0.04
1501,0.03,0.0,0.27,0.31,0.21,0.26,0.35,0.43,0.02,0.27,0.02,0.25,0.5,0.03,0.11,0.27,0.77,0.23,0.28,0.28,0.0,0.0,0.02,0.39,0.0,0.0,0.25
1502,0.22,1.0,0.15,0.23,0.12,0.16,0.28,0.35,0.12,0.31,0.09,0.27,0.0,0.28,0.62,0.37,0.33,0.27,0.28,0.43,0.23,0.04,0.14,0.31,0.22,0.45,0.76
1503,0.01,0.0,0.19,0.11,0.06,0.29,0.48,0.11,0.0,0.05,0.0,0.34,0.5,0.2,0.01,0.93,0.65,0.08,0.08,0.75,0.0,0.0,0.06,0.04,0.03,0.0,0.15
1504,0.2,0.0,0.04,0.22,0.3,0.5,0.33,0.48,0.02,0.37,0.01,0.23,0.0,0.04,0.51,0.65,0.0,0.31,0.35,0.56,0.08,0.0,0.02,0.26,0.09,0.0,0.14
1505,0.35,0.0,0.48,0.18,0.19,0.2,0.8,0.64,0.01,0.22,0.0,0.41,0.5,0.03,0.18,0.26,0.58,0.42,0.41,0.33,0.0,0.0,0.09,0.05,0.0,0.0,0.23
1506,0.52,1.0,0.18,0.17,0.0,0.1,0.32,0.76,0.01,0.47,0.0,0.53,0.0,0.01,0.15,0.42,0.4,0.92,0.09,0.64,0.0,0.0,0.01,0.17,0.0,0.0,0.55
1507,0.04,0.0,1.0,0.15,0.11,0.2,0.17,0.23,0.01,0.18,0.01,0.44,0.0,0.04,0.3,0.57,0.25,0.36,0.26,0.22,0.04,0.03,0.03,0.21,0.07,0.0,0.37
1508,0.92,1.0,0.37,0.2,0.21,0.12,0.4,0.45,0.06,0.75,0.01,0.53,0.5,0.05,0.2,0.49,0.48,0.5,0.4,0.49,0.02,0.0,0.06,0.16,0.01,0.0,0.61
1509,0.81,1.0,0.18,0.17,0.14,0.24,0.58,0.35,0.08,0.48,0.0,0.35,0.5,0.16,0.47,0.65,0.46,0.38,0.36,0.42,0.01,0.01,0.09,0.18,0.05,0.72,0.37
1510,0.03,1.0,0.37,0.12,0.12,0.28,0.23,0.25,0.06,0.25,0.04,0.46,0.0,0.09,0.15,0.21,0.6,0.28,0.24,0.5,0.1,0.04,0.12,0.22,0.14,1.0,0.14
1511,0.11,1.0,0.21,0.25,0.07,0.31,0.28,0.37,0.04,0.72,0.04,0.33,0.0,0.13,0.21,0.44,0.0,0.29,0.41,1.0,0.05,0.0,0.0,1.0,1.0,1.0,0.32
1512,0.4,1.0,0.1,0.21,0.13,0.19,0.19,0.27,0.27,0.84,0.07,0.52,0.0,0.35,0.33,0.34,0.0,0.51,0.29,0.64,0.24,0.12,0.07,0.55,0.61,0.78,0.35
1513,0.14,1.0,0.09,0.28,0.2,0.27,0.46,0.2,0.01,0.12,0.07,0.23,0.0,0.16,0.01,0.29,0.81,0.05,0.1,0.5,0.0,0.0,0.05,0.3,0.06,0.58,0.21
1514,0.6,1.0,0.25,0.24,0.28,0.43,0.36,0.31,0.03,0.56,0.01,0.24,0.5,0.03,0.16,0.39,0.6,0.22,0.18,0.21,0.01,0.01,0.06,0.11,0.03,0.0,0.37
1515,0.01,1.0,0.22,0.35,0.21,0.41,0.31,0.33,0.0,0.04,0.0,0.04,0.5,0.0,0.09,0.27,0.4,0.02,0.0,0.18,0.0,0.0,0.01,0.29,0.07,0.0,0.05
1516,0.02,0.0,0.28,0.43,0.22,0.48,0.34,0.45,0.0,0.11,0.0,0.46,0.5,0.04,0.07,0.88,0.54,0.06,0.93,0.47,0.03,0.0,0.05,0.06,0.05,0.0,0.03
1517,0.06,1.0,0.09,0.58,0.43,0.33,0.6,0.03,0.0,0.14,0.0,0.39,0.5,0.21,0.12,0.89,0.67,0.14,0.14,0.76,0.0,0.0,0.02,0.15,0.37,0.0,0.14
1518,0.04,0.0,0.33,0.24,0.04,0.28,0.13,0.75,0.01,0.24,0.01,0.18,0.0,0.03,0.08,0.42,0.04,0.28,0.6,0.49,0.0,0.0,0.06,0.08,0.02,0.0,0.34
1519,0.04,1.0,0.2,0.59,0.0,0.53,0.85,0.32,0.0,0.05,0.01,0.21,0.5,0.0,0.0,0.45,0.23,0.01,0.06,0.68,0.0,0.0,0.01,0.33,0.76,0.0,0.03
1520,0.01,0.97,0.29,0.33,0.0,0.4,0.67,0.26,0.0,0.04,0.01,0.14,0.5,0.0,0.21,0.62,0.35,0.0,0.0,0.47,0.0,0.0,0.03,0.09,0.42,0.0,0.03
1521,0.06,0.59,0.37,0.46,0.3,0.35,0.56,0.34,0.01,0.16,0.01,0.14,0.5,0.04,0.2,0.69,0.73,0.07,0.07,0.82,0.0,0.0,0.29,0.03,0.2,0.0,0.03
1522,0.03,1.0,0.09,0.39,0.21,0.36,0.46,0.39,0.01,0.08,0.01,0.1,0.5,0.02,0.03,0.16,0.54,0.02,0.1,0.37,0.01,0.0,0.05,0.19,0.2,0.0,0.04
1523,0.52,0.0,0.46,0.13,0.39,0.11,0.26,0.26,0.03,0.94,0.01,1.0,0.0,0.02,1.0,0.47,0.71,0.46,0.11,0.29,0.0,0.0,0.04,0.12,0.03,0.0,0.29
1524,0.72,0.0,0.1,0.2,0.06,0.44,0.19,0.52,0.05,1.0,0.0,0.14,0.5,0.02,1.0,0.79,0.23,0.67,0.28,0.56,0.01,0.0,0.02,0.25,0.21,0.0,0.93
1525,0.09,0.0,0.34,0.23,0.2,0.39,0.56,0.85,0.01,0.16,0.0,0.89,0.5,0.02,0.19,0.4,0.38,0.37,0.17,0.26,0.0,0.0,0.02,0.19,0.03,0.0,0.05
1526,0.0,0.0,0.05,0.0,0.11,0.27,0.61,0.46,0.01,0.21,0.0,0.04,0.5,0.11,0.03,0.58,0.25,0.46,0.22,0.64,0.0,0.0,0.06,0.06,0.02,0.0,0.26
1527,0.08,1.0,0.23,0.31,0.21,0.48,0.3,0.21,0.02,0.18,0.02,0.15,0.5,0.06,0.13,0.23,0.92,0.26,0.1,0.32,0.01,0.0,0.19,0.06,0.02,0.0,0.28
1528,0.06,1.0,0.14,0.25,0.13,0.24,0.23,0.48,0.03,0.24,0.01,0.18,0.5,0.07,0.24,0.47,0.02,0.21,0.16,0.42,0.01,0.0,0.12,0.1,0.17,0.0,0.22
1529,0.03,1.0,0.31,0.47,0.33,0.37,0.49,0.34,0.0,0.06,0.01,0.42,0.5,0.05,0.11,0.34,0.92,0.2,0.28,0.18,0.0,0.0,0.09,0.08,0.02,0.0,0.12
1530,0.02,1.0,0.09,0.32,0.35,0.36,0.62,0.26,0.0,0.11,0.0,0.29,0.5,0.01,0.26,0.29,0.21,0.09,0.06,0.74,0.0,0.0,0.01,0.46,0.66,0.0,0.13
1531,0.02,0.08,0.22,0.44,0.28,0.32,0.54,0.73,0.0,0.09,0.01,0.17,0.5,0.02,0.13,0.42,0.81,0.02,0.09,0.47,0.0,0.0,0.09,0.06,0.02,0.0,0.01
1532,0.12,1.0,0.21,0.39,0.18,0.32,0.35,0.52,0.04,0.29,0.06,0.44,0.5,0.13,0.06,0.23,0.98,0.14,0.13,0.24,0.0,0.0,0.22,0.07,0.05,0.0,0.49
1533,0.02,1.0,0.35,0.49,0.36,0.4,0.72,0.71,0.0,0.06,0.01,0.4,0.0,0.02,0.05,0.15,0.44,0.11,0.11,0.08,0.0,0.0,0.01,0.23,0.04,0.0,0.18
1534,0.03,1.0,0.2,0.43,0.22,0.23,0.3,0.59,0.06,0.21,0.29,0.54,0.5,0.08,0.1,0.13,0.5,0.13,0.28,0.11,0.03,0.03,0.05,0.67,0.17,0.37,0.25
1535,0.04,1.0,0.28,0.48,0.4,0.47,0.66,0.35,0.0,0.11,0.04,0.41,0.0,0.05,0.03,0.37,0.4,0.09,0.14,0.85,0.0,0.0,0.0,1.0,1.0,0.0,0.05
1536,0.87,1.0,0.17,0.14,0.2,0.25,0.34,0.27,0.39,0.83,0.01,0.45,0.5,0.63,1.0,0.69,0.52,0.39,0.44,0.47,0.07,0.03,0.29,0.17,0.19,1.0,0.53
1537,0.3,0.0,0.53,0.18,0.05,0.21,0.2,0.49,0.01,0.29,0.0,0.19,0.5,0.01,0.07,0.45,0.52,0.54,0.07,0.24,0.0,0.0,0.01,0.19,0.02,0.0,0.32
1538,0.21,1.0,0.26,0.24,0.18,0.24,0.32,0.21,0.03,0.41,0.03,0.3,0.5,0.06,0.27,0.22,0.63,0.39,0.21,0.12,0.0,0.0,0.04,0.21,0.06,0.0,0.36
1539,0.33,1.0,0.15,0.2,0.4,0.29,0.44,0.17,0.03,0.31,0.05,0.21,0.0,0.3,0.08,0.42,0.77,0.17,0.28,0.36,0.0,0.0,0.03,0.37,0.08,0.0,0.34
1540,0.2,1.0,0.12,0.15,0.08,0.13,0.16,0.34,0.08,0.5,0.02,0.47,0.5,0.15,0.24,0.55,0.0,0.62,0.29,0.6,0.1,0.0,0.05,0.35,0.28,0.0,0.18
1541,0.6,1.0,0.21,0.19,0.21,0.31,0.39,0.58,0.02,0.37,0.0,0.31,0.5,0.04,0.23,0.47,0.6,0.38,0.01,0.36,0.02,0.0,0.04,0.12,0.0,0.0,0.21
1542,0.04,1.0,0.22,0.38,0.37,0.36,0.35,0.53,0.05,0.21,0.18,0.47,0.0,0.11,0.07,0.07,0.56,0.12,0.1,0.17,0.04,0.06,0.06,0.43,0.13,0.75,0.22
1543,1.0,1.0,0.09,0.23,0.16,0.06,0.83,0.55,0.02,0.66,0.0,0.14,0.0,0.02,1.0,0.46,0.35,0.14,0.06,0.24,0.0,0.0,0.01,0.21,0.23,0.0,0.35
1544,0.25,1.0,0.2,0.2,0.1,0.14,0.31,0.3,0.47,0.73,0.15,0.59,0.0,0.64,0.48,0.32,0.0,0.23,0.37,0.4,0.62,0.06,0.16,0.56,0.92,0.22,0.75
1545,0.02,1.0,0.25,0.24,0.0,0.24,0.56,0.41,0.0,0.1,0.0,0.52,0.5,0.02,0.0,0.09,0.69,0.09,0.06,0.21,0.0,0.0,0.02,0.19,0.12,0.0,0.19
1546,0.04,0.0,0.21,0.25,0.18,0.21,0.27,0.16,0.0,0.2,0.0,0.28,0.5,0.01,0.15,0.24,0.0,0.27,0.0,0.44,0.0,0.0,0.01,0.27,0.23,0.0,0.05
1547,0.01,1.0,0.55,0.34,0.22,0.34,0.31,0.3,0.0,0.11,0.02,0.5,0.0,0.03,0.05,0.28,0.69,0.19,0.25,0.19,0.04,0.0,0.01,0.42,0.16,0.0,0.2
1548,0.01,0.66,0.53,0.0,0.09,0.38,0.24,0.47,0.0,0.08,0.01,0.08,0.5,0.01,0.66,0.71,0.35,0.03,0.09,0.43,0.0,0.0,0.07,0.06,0.02,0.0,0.08
1549,0.05,0.99,0.45,0.37,0.25,0.45,0.5,0.25,0.0,0.09,0.0,0.58,0.5,0.03,0.04,0.19,0.96,0.01,0.14,0.35,0.0,0.0,0.05,0.06,0.06,0.0,0.03
1550,0.34,0.88,0.26,0.44,0.18,0.38,0.5,0.46,0.01,0.11,0.02,0.15,0.5,0.02,0.0,0.41,0.5,0.02,0.0,0.37,0.13,0.0,0.08,0.08,0.17,0.0,0.03
1551,0.09,0.0,1.0,0.22,0.07,0.28,0.41,0.39,0.01,0.19,0.0,0.0,0.5,0.01,0.03,0.57,0.77,0.54,0.23,0.35,0.0,0.0,0.02,0.18,0.0,0.0,0.19
1552,0.01,0.97,0.29,0.32,0.12,0.17,0.54,0.52,0.01,0.24,0.0,0.44,0.0,0.04,0.13,0.53,0.08,0.32,0.37,0.54,0.0,0.0,0.17,0.03,0.03,0.0,0.03
1553,0.01,1.0,0.07,0.23,0.12,0.05,0.28,0.21,0.01,0.21,0.0,0.2,0.5,0.03,0.69,0.48,0.0,0.21,0.27,0.46,0.01,0.0,0.11,0.06,0.1,0.0,0.11
1554,0.35,1.0,0.11,0.17,0.0,0.36,0.4,0.2,0.01,0.29,0.0,0.33,0.0,0.02,0.09,0.34,0.42,0.44,0.21,0.28,0.0,0.0,0.01,0.18,0.07,0.0,0.78
1555,0.08,1.0,0.18,0.41,0.26,0.28,0.41,0.31,0.02,0.14,0.05,0.33,0.5,0.04,0.07,0.47,0.0,0.05,0.16,0.56,0.01,0.0,0.02,0.59,0.94,0.52,0.32
1556,0.09,0.0,0.67,0.17,0.15,0.23,0.3,0.15,0.01,0.1,0.0,0.28,0.5,0.18,0.34,0.82,0.46,0.42,0.41,0.29,0.01,0.0,0.21,0.05,0.01,0.0,0.37
1557,0.14,1.0,0.18,0.38,0.32,0.36,0.49,0.28,0.0,0.09,0.02,0.1,0.5,0.01,0.19,0.32,0.6,0.08,0.09,0.14,0.0,0.0,0.01,0.28,0.31,0.0,0.33
1558,0.08,0.0,0.44,0.15,0.17,0.44,0.22,0.45,0.0,0.06,0.0,0.0,0.5,0.02,0.33,0.52,0.52,0.5,0.38,0.46,0.0,0.0,0.04,0.1,0.0,0.0,0.19
1559,0.07,0.0,0.86,0.17,0.15,0.11,0.26,0.2,0.01,0.13,0.02,1.0,0.0,0.08,0.07,0.57,0.63,0.3,0.09,0.24,0.01,0.0,0.08,0.11,0.01,0.0,0.11
1560,0.05,0.0,0.27,0.32,0.22,0.35,0.35,0.4,0.01,0.21,0.02,0.23,0.5,0.05,0.08,0.42,0.79,0.22,0.04,0.22,0.01,0.0,0.03,0.29,0.03,0.0,0.29
1561,0.02,1.0,0.0,0.04,0.0,0.47,0.52,0.48,0.0,0.03,0.01,0.1,0.5,0.0,0.07,1.0,0.31,0.01,0.13,0.53,0.0,0.0,0.01,0.21,0.12,0.0,0.08
1562,0.09,0.97,0.31,0.23,0.18,0.28,0.18,0.22,0.0,0.15,0.0,0.47,0.0,0.01,0.0,0.16,0.75,0.04,0.26,0.22,0.0,0.0,0.1,0.04,0.17,0.0,0.1
1563,0.63,0.99,0.16,0.15,0.16,0.22,0.26,0.08,0.09,0.91,0.01,0.29,0.0,0.17,0.5,0.38,0.71,0.67,0.18,0.32,0.05,0.17,0.06,0.17,0.11,1.0,1.0
1564,0.09,1.0,0.05,0.33,0.29,0.32,0.39,0.42,0.01,0.46,0.03,0.26,0.0,0.03,0.13,0.71,0.0,0.29,0.31,1.0,0.01,0.0,0.0,1.0,1.0,0.0,0.24
1565,0.28,1.0,0.16,0.34,0.04,0.23,0.4,0.37,0.0,0.03,0.0,0.31,0.5,0.02,0.05,0.27,0.94,0.08,0.15,0.51,0.0,0.0,0.1,0.05,0.06,0.0,0.04
1566,0.17,1.0,0.8,0.17,0.2,0.23,0.21,0.15,0.09,0.24,0.04,0.56,0.0,0.46,0.34,0.43,0.6,0.47,0.3,0.35,0.01,0.06,0.3,0.15,0.05,0.48,0.27
1567,0.35,1.0,0.19,0.19,0.11,0.3,0.34,0.17,0.05,0.34,0.04,0.24,0.5,0.12,0.81,0.45,0.75,0.26,0.18,0.25,0.0,0.04,0.04,0.4,0.12,0.53,0.5
1568,0.0,0.0,0.57,0.08,0.1,0.13,0.25,0.1,0.0,0.14,0.0,0.14,0.0,0.03,0.1,0.46,0.4,0.25,0.48,0.42,0.0,0.0,0.02,0.15,0.0,0.0,0.06
1569,0.02,1.0,0.14,0.39,0.17,0.41,0.36,0.49,0.06,0.48,0.16,0.41,0.0,0.03,0.17,0.3,0.48,0.18,0.4,0.12,0.0,0.0,0.02,0.6,0.33,0.0,0.53
1570,0.28,0.0,0.36,0.24,0.0,0.07,0.07,0.25,0.01,0.23,0.0,0.65,0.5,0.02,0.08,0.58,0.58,0.48,0.53,0.46,0.0,0.0,0.06,0.05,0.03,0.0,0.53
1571,0.06,0.98,0.53,0.2,0.21,0.23,0.33,0.14,0.01,0.09,0.01,0.76,0.5,0.1,0.03,0.49,0.81,0.13,0.11,0.28,0.0,0.0,0.25,0.05,0.02,0.0,0.07
1572,0.0,0.0,0.26,1.0,0.25,0.24,0.16,0.71,0.0,0.14,0.0,0.21,0.5,0.01,0.0,0.39,0.17,0.1,0.25,0.69,0.0,0.0,0.01,0.25,0.01,0.0,0.11
1573,0.01,1.0,0.0,0.22,0.15,0.05,0.31,0.56,0.01,0.44,0.0,0.31,0.0,0.01,0.49,0.53,0.29,0.51,0.83,0.26,0.0,0.0,0.02,0.13,0.02,0.0,0.31
1574,0.05,0.0,0.56,0.12,0.1,0.2,0.21,0.36,0.03,0.26,0.02,0.22,0.5,0.11,0.42,0.78,0.46,0.68,0.26,0.37,0.01,0.0,0.08,0.13,0.0,0.0,0.34
1575,0.53,0.96,0.2,0.27,0.33,0.23,0.45,0.32,0.1,0.33,0.02,0.25,0.5,0.2,0.61,0.39,0.75,0.25,0.25,0.42,0.0,0.0,0.99,0.04,0.06,0.47,0.18
1576,0.11,1.0,0.24,0.39,0.32,0.36,0.43,0.41,0.03,0.14,0.08,0.28,0.5,0.14,0.07,0.14,0.9,0.08,0.09,0.24,0.0,0.08,0.11,0.22,0.03,0.0,0.14
1577,0.01,1.0,0.44,0.3,0.16,0.35,0.22,0.19,0.01,0.08,0.01,0.21,0.5,0.04,0.17,0.41,0.5,0.29,0.08,0.21,0.02,0.0,0.04,0.25,0.95,0.0,0.14
1578,0.0,0.0,0.64,0.09,0.11,0.0,0.28,0.59,0.0,0.09,0.0,0.0,0.5,0.01,0.0,0.41,0.44,0.12,0.07,0.42,0.01,0.0,0.01,0.21,0.0,0.0,0.03
1579,0.04,0.92,0.22,0.34,0.06,0.58,0.89,0.48,0.0,0.09,0.01,0.05,0.5,0.02,0.23,0.7,0.38,0.02,0.11,0.25,0.01,0.0,0.09,0.04,0.04,0.0,0.14
1580,0.77,0.0,0.35,0.16,0.0,0.16,0.14,0.12,0.02,0.63,0.0,0.24,0.0,0.04,0.14,0.46,0.71,0.98,0.07,0.5,0.0,0.0,0.02,0.12,0.1,0.0,0.45
1581,0.07,1.0,0.3,0.31,0.68,0.21,0.45,0.16,0.0,0.07,0.0,0.35,0.5,0.01,0.11,0.46,0.06,0.01,0.0,0.39,0.0,0.0,0.0,0.45,0.16,0.0,0.12
1582,0.02,0.0,0.28,0.6,0.11,0.42,0.28,0.09,0.03,0.66,0.01,0.3,0.5,0.02,0.32,0.41,0.67,0.87,0.45,0.31,0.05,0.04,0.03,0.14,0.01,0.0,0.66
1583,0.06,1.0,0.36,0.22,0.23,0.26,0.33,0.33,0.01,0.08,0.01,0.23,0.5,0.06,0.12,0.6,0.81,0.13,0.14,0.19,0.0,0.0,0.12,0.12,0.0,0.0,0.07
1584,0.27,1.0,0.04,0.49,0.22,0.37,0.52,0.17,0.01,0.46,0.01,0.36,0.0,0.02,0.08,0.19,0.79,0.1,0.05,0.15,0.0,0.0,0.01,0.51,0.25,0.0,0.26
1585,0.0,1.0,0.64,0.29,0.6,0.01,0.18,0.18,0.01,0.15,0.04,0.3,0.0,0.12,0.2,0.29,0.79,0.68,1.0,0.36,0.0,0.0,0.04,0.17,0.02,0.0,0.07
1586,0.0,1.0,0.19,0.12,0.07,0.07,0.28,0.89,0.02,0.15,0.02,0.69,0.5,0.05,0.08,0.58,0.17,0.17,0.37,0.44,0.01,0.0,0.04,0.31,0.13,0.0,0.06
1587,0.11,1.0,0.3,0.2,0.15,0.2,0.34,0.44,0.02,0.16,0.01,0.64,0.0,0.08,0.87,0.44,0.56,0.55,0.14,0.26,0.03,0.0,0.09,0.13,0.05,0.0,0.1
1588,0.01,0.0,0.48,0.1,0.13,0.56,0.1,0.77,0.0,0.09,0.0,0.47,0.5,0.01,0.28,0.51,0.33,0.36,0.18,0.22,0.0,0.0,0.01,0.22,0.02,0.0,0.04
1589,0.41,1.0,0.45,0.38,0.3,0.67,0.46,0.28,0.01,0.15,0.01,0.13,0.5,0.05,0.02,0.4,0.88,0.16,0.16,0.39,0.0,0.0,0.06,0.12,0.04,0.0,0.11
1590,0.39,1.0,0.13,0.22,0.21,0.2,0.33,0.39,0.05,0.38,0.01,0.2,0.0,0.14,0.16,0.53,0.4,0.29,0.25,0.54,0.1,0.04,0.1,0.15,0.15,0.0,0.29
1591,0.85,1.0,0.21,0.36,0.0,0.22,0.4,0.48,0.01,0.31,0.0,0.33,0.5,0.02,0.02,0.76,0.63,0.05,0.11,0.11,0.0,0.0,0.02,0.25,0.21,0.0,0.13
1592,0.0,0.0,0.09,0.23,0.09,0.13,0.17,0.78,0.01,0.2,0.0,0.27,0.5,0.01,0.03,0.4,0.35,0.16,0.21,0.44,0.0,0.0,0.03,0.13,0.0,0.0,0.11
1593,0.0,1.0,0.08,0.26,0.14,0.82,0.66,0.44,0.0,0.02,0.01,0.05,0.5,0.0,0.16,0.59,0.54,0.01,0.21,0.29,0.0,0.0,0.01,0.21,0.14,0.0,0.02
1594,0.27,0.98,0.09,0.25,0.09,0.28,0.29,0.31,0.04,0.41,0.03,0.23,0.0,0.08,0.17,0.69,0.65,0.21,0.18,1.0,0.06,0.01,0.07,0.15,0.22,0.66,0.24
1595,0.85,0.98,0.23,0.18,0.22,0.16,0.29,0.13,0.13,0.78,0.02,0.7,0.0,0.16,0.29,0.4,0.4,0.45,0.23,0.28,0.12,0.09,0.34,0.07,0.27,1.0,0.87
1596,0.1,1.0,0.14,0.39,0.23,0.42,0.45,0.42,0.0,0.1,0.0,0.22,0.5,0.03,0.15,0.68,0.94,0.06,0.06,0.28,0.0,0.0,0.05,0.1,0.07,0.0,0.14
1597,0.09,1.0,0.07,0.17,0.29,0.66,0.83,0.21,0.02,0.26,0.0,0.16,0.5,0.06,0.32,0.85,0.0,0.37,0.18,0.47,0.02,0.0,0.02,0.24,0.08,0.0,0.46
1598,0.13,1.0,0.2,0.33,0.36,0.35,0.46,0.23,0.03,0.23,0.09,0.31,0.0,0.08,0.05,0.19,0.33,0.08,0.24,0.17,0.02,0.0,0.03,0.59,0.81,0.0,0.25
1599,0.03,0.17,0.3,0.52,0.26,0.52,0.48,0.56,0.0,0.11,0.0,0.2,0.5,0.01,0.07,0.67,0.6,0.04,0.33,0.43,0.0,0.0,0.08,0.04,0.16,0.0,0.08
1600,0.0,0.0,0.7,0.0,0.09,0.25,0.37,0.9,0.0,0.04,0.0,0.0,0.5,0.01,0.14,0.47,0.48,0.2,0.07,0.21,0.01,0.0,0.03,0.1,0.04,0.0,0.04
1601,1.0,0.0,0.49,0.11,0.19,0.69,0.32,0.38,0.03,0.76,0.0,0.76,0.5,0.02,0.64,0.53,0.6,0.99,1.0,0.85,0.0,0.0,0.04,0.08,0.02,0.0,0.54
