,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
1052,0.02,1.0,0.4,0.43,0.28,0.69,0.63,0.28,0.0,0.03,0.02,0.54,0.5,0.01,0.0,0.56,0.17,0.02,0.34,0.56,0.0,0.0,0.01,0.24,0.68,0.0,0.02
1053,0.59,0.0,1.0,0.13,0.25,0.05,0.48,0.59,0.01,0.32,0.0,0.94,0.5,0.02,0.34,0.55,0.5,0.7,0.37,0.51,0.0,0.0,0.01,0.15,0.01,0.0,0.24
1054,0.6,0.0,0.81,0.11,0.09,0.14,0.15,0.31,0.02,0.66,0.0,0.0,0.5,0.04,0.29,0.84,0.38,0.79,0.57,0.61,0.0,0.0,0.01,0.26,0.05,0.0,0.42
1055,0.02,1.0,0.24,0.31,0.12,0.62,0.6,0.44,0.0,0.04,0.03,0.17,0.5,0.03,0.21,0.57,0.48,0.02,0.12,0.5,0.0,0.0,0.07,0.16,0.23,0.51,0.05
1056,0.01,1.0,0.17,0.36,0.23,0.4,0.33,0.18,0.01,0.13,0.02,0.16,0.0,0.05,0.06,0.36,0.58,0.15,0.16,0.42,0.03,0.0,0.08,0.1,0.01,0.0,0.15
1057,0.04,1.0,0.32,0.3,0.12,0.27,0.21,0.23,0.0,0.09,0.0,0.37,0.5,0.06,0.15,0.29,0.52,0.24,0.05,0.21,0.0,0.0,0.01,0.32,0.01,0.0,0.06
1058,0.06,1.0,0.38,0.43,0.23,0.21,0.51,0.25,0.02,0.15,0.05,0.37,0.5,0.07,0.11,0.31,0.1,0.04,0.07,0.63,0.0,0.04,0.02,0.86,0.85,0.0,0.12
1059,0.31,1.0,0.29,0.31,0.26,0.29,0.44,0.2,0.02,0.2,0.05,0.23,0.5,0.04,0.14,0.37,0.63,0.09,0.33,0.5,0.0,0.0,0.08,0.11,0.05,0.0,0.31
1060,0.07,1.0,0.16,0.23,0.4,0.53,0.7,0.17,0.01,0.1,0.01,0.16,0.5,0.08,0.06,0.33,0.75,0.1,0.05,0.36,0.0,0.0,0.07,0.1,0.04,0.0,0.06
1061,0.2,0.0,0.67,0.38,0.21,0.15,0.56,0.13,0.01,0.17,0.0,0.25,0.5,0.07,0.1,0.34,0.5,0.24,0.11,0.26,0.02,0.0,0.08,0.11,0.07,0.0,0.09
1062,0.02,1.0,0.11,0.52,0.38,0.46,0.0,0.58,0.0,0.04,0.0,0.33,0.5,0.0,0.47,0.75,0.38,0.07,0.19,0.39,0.0,0.0,0.06,0.05,0.02,0.0,0.07
1063,0.07,1.0,0.25,0.42,0.23,0.53,0.39,0.41,0.03,0.24,0.05,0.49,0.5,0.07,0.11,0.24,0.48,0.12,0.28,0.49,0.05,0.0,0.07,0.22,0.16,0.57,0.4
1064,0.07,0.0,0.24,0.17,0.18,0.21,0.23,0.11,0.0,0.11,0.01,1.0,0.0,0.04,0.09,0.49,0.27,0.22,0.08,0.22,0.04,0.0,0.02,0.28,0.14,0.0,0.15
1065,0.05,1.0,0.16,0.56,0.14,0.44,0.48,0.63,0.0,0.11,0.0,0.2,0.5,0.01,0.04,0.32,0.52,0.08,0.0,0.26,0.0,0.0,0.02,0.17,0.24,0.0,0.17
1066,0.15,1.0,0.26,0.19,0.17,0.21,0.27,0.65,0.03,0.16,0.02,0.37,0.0,0.18,0.09,0.41,0.52,0.6,0.23,0.35,0.01,0.01,0.13,0.13,0.0,0.0,0.29
1067,0.01,0.0,0.3,0.43,0.07,0.28,0.33,0.66,0.01,0.09,0.0,0.11,0.5,0.03,0.06,0.35,0.71,0.2,0.03,0.29,0.02,0.0,0.06,0.15,0.0,0.0,0.15
1068,0.06,1.0,0.21,0.29,0.2,0.31,0.37,0.44,0.02,0.17,0.06,0.4,0.0,0.05,0.17,0.34,0.23,0.1,0.34,0.4,0.04,0.01,0.03,0.38,0.33,0.22,0.19
1069,0.01,0.94,0.1,0.21,0.08,0.05,0.22,0.58,0.01,0.25,0.0,0.07,0.0,0.04,0.13,0.7,0.25,0.18,0.41,0.58,0.0,0.0,0.03,0.11,0.01,0.0,0.14
1070,1.0,1.0,0.2,0.15,0.15,0.41,0.24,0.35,0.16,0.86,0.0,0.33,0.5,0.14,0.45,0.37,0.56,0.7,0.41,0.42,0.02,0.0,0.16,0.12,0.1,1.0,0.56
1071,0.01,1.0,0.2,0.9,0.15,0.35,0.37,0.49,0.0,0.07,0.0,0.1,0.5,0.0,0.33,0.42,0.44,0.02,0.13,0.4,0.0,0.0,0.05,0.09,0.17,0.0,0.18
1072,0.01,0.85,0.25,0.41,0.16,0.41,0.61,0.47,0.0,0.08,0.01,0.12,0.5,0.01,0.14,0.53,0.5,0.01,0.35,0.36,0.0,0.0,0.05,0.09,0.06,0.0,0.05
1073,0.01,1.0,0.0,0.73,0.0,0.52,0.77,0.36,0.0,0.03,0.01,0.17,0.5,0.0,0.0,0.6,0.33,0.0,0.11,0.6,0.0,0.0,0.01,0.17,0.27,0.0,0.04
1074,0.66,1.0,0.31,0.2,0.34,0.3,0.46,0.21,0.19,0.53,0.02,0.53,0.5,0.45,0.71,0.45,0.6,0.35,0.29,0.4,0.08,0.0,0.3,0.14,0.08,0.41,1.0
1075,0.12,1.0,0.78,0.17,0.15,0.18,0.18,0.05,0.01,0.24,0.03,0.91,0.0,0.1,0.07,0.59,0.79,0.17,0.07,0.24,0.0,0.0,0.08,0.15,0.22,0.0,0.09
1076,0.01,1.0,0.36,0.46,0.18,0.78,0.99,0.52,0.01,0.1,0.02,0.31,0.5,0.03,0.36,0.34,0.52,0.03,0.05,0.18,0.0,0.0,0.03,0.22,0.07,0.0,0.11
1077,0.18,1.0,0.26,0.32,0.11,0.29,0.45,0.24,0.0,0.09,0.0,0.08,0.5,0.01,0.08,0.11,0.48,0.05,0.16,0.31,0.0,0.0,0.04,0.12,0.14,0.0,0.22
1078,0.02,1.0,0.14,0.46,0.42,0.49,0.65,0.19,0.01,0.08,0.05,0.36,0.0,0.08,0.23,0.31,0.65,0.03,0.13,0.25,0.0,0.02,0.05,0.26,0.7,0.0,0.12
1079,0.01,0.0,0.19,0.63,0.21,0.65,0.63,0.66,0.0,0.1,0.0,0.17,0.5,0.02,0.04,0.43,0.79,0.03,0.18,0.53,0.0,0.0,0.12,0.04,0.04,0.0,0.02
1080,0.03,1.0,0.12,0.34,0.16,0.29,0.39,0.38,0.01,0.13,0.01,0.09,0.5,0.03,0.03,0.5,0.58,0.18,0.08,0.32,0.0,0.0,0.02,0.33,0.14,0.0,0.14
1081,0.58,1.0,0.3,0.22,0.18,0.26,0.32,0.29,0.55,0.6,0.08,0.34,0.0,1.0,0.57,0.45,0.35,0.29,0.29,0.36,0.35,0.22,0.91,0.12,0.32,0.39,1.0
1082,0.01,1.0,0.46,0.76,0.59,0.95,1.0,0.29,0.01,0.07,0.04,0.27,0.0,0.21,0.02,0.13,0.6,0.03,0.15,0.22,0.03,0.0,0.04,0.4,0.05,0.35,0.16
1083,0.01,1.0,0.2,0.43,0.11,0.42,0.77,0.48,0.01,0.07,0.01,0.34,0.5,0.05,0.07,0.19,0.4,0.05,0.1,0.22,0.0,0.0,0.05,0.27,0.1,0.0,0.06
1084,0.72,0.0,0.1,0.2,0.06,0.44,0.19,0.52,0.05,1.0,0.0,0.14,0.5,0.02,1.0,0.79,0.23,0.67,0.28,0.56,0.01,0.0,0.02,0.25,0.21,0.0,0.93
1085,0.06,1.0,0.16,0.35,0.0,0.33,0.57,0.34,0.0,0.11,0.02,0.4,0.5,0.03,0.23,0.53,0.0,0.07,0.08,0.76,0.0,0.0,0.01,0.53,1.0,0.0,0.05
1086,0.13,1.0,0.1,0.43,0.46,0.23,0.46,0.46,0.01,0.11,0.01,0.47,0.5,0.04,0.05,0.14,0.65,0.05,0.16,0.22,0.0,0.0,0.06,0.16,0.09,0.0,0.07
1087,0.16,1.0,0.2,0.29,0.38,0.04,0.33,0.43,0.0,0.06,0.0,0.0,0.5,0.0,0.0,0.52,0.35,0.02,0.0,0.24,0.0,0.0,0.01,0.21,0.08,0.0,0.14
1088,1.0,0.0,0.23,0.14,0.23,0.21,0.11,0.33,0.06,1.0,0.0,0.0,0.5,0.05,0.36,0.5,0.4,0.57,0.56,0.56,0.0,0.0,0.04,0.13,0.04,0.0,0.29
1089,0.34,1.0,0.48,0.35,0.23,0.36,0.58,0.22,0.0,0.09,0.01,0.19,0.5,0.01,0.1,0.48,0.79,0.05,0.07,0.33,0.0,0.0,0.04,0.07,0.17,0.0,0.1
1090,0.02,0.0,0.56,0.25,0.21,0.24,0.26,0.47,0.02,0.22,0.05,0.33,0.0,0.04,0.28,0.19,0.77,0.17,0.23,0.25,0.05,0.0,0.03,0.37,0.03,0.0,0.35
1091,0.01,0.07,0.48,0.38,0.22,0.17,0.44,0.15,0.0,0.05,0.0,0.14,0.5,0.09,0.09,0.22,0.81,0.01,0.1,0.76,0.0,0.0,0.12,0.03,0.05,0.0,0.22
1092,0.54,0.0,0.35,0.15,0.35,0.41,0.26,0.24,0.02,0.44,0.0,0.52,0.0,0.05,0.51,0.35,0.67,0.6,0.18,0.19,0.03,0.0,0.02,0.14,0.04,0.0,0.83
1093,0.01,0.0,0.23,0.63,0.0,0.79,0.62,0.38,0.0,0.05,0.01,0.07,0.5,0.1,0.05,1.0,0.71,0.01,0.21,0.58,0.0,0.0,0.2,0.03,0.07,0.0,0.05
1094,0.02,1.0,0.23,0.64,1.0,0.47,0.78,0.39,0.0,0.14,0.01,0.24,0.5,0.01,0.15,0.47,0.56,0.02,0.0,0.39,0.0,0.0,0.02,0.14,0.3,0.0,0.04
1095,0.01,0.0,0.31,0.04,0.09,0.29,0.33,0.45,0.01,0.14,0.0,0.17,0.5,0.02,0.03,0.31,0.31,0.27,0.19,0.75,0.0,0.0,0.11,0.05,0.0,0.0,0.17
1096,0.24,1.0,0.44,0.22,0.17,0.27,0.33,0.1,0.01,0.26,0.02,0.98,0.0,0.06,0.03,0.28,0.71,0.12,0.0,0.19,0.01,0.01,0.05,0.2,0.31,0.0,0.28
1097,0.02,1.0,0.24,0.43,0.24,0.35,0.36,0.52,0.03,0.28,0.07,0.47,0.0,0.03,0.11,0.16,0.54,0.19,0.19,0.24,0.01,0.0,0.02,0.59,0.1,0.0,0.37
1098,0.44,0.0,0.28,0.34,0.15,0.22,0.39,0.25,0.02,0.3,0.01,0.19,0.5,0.02,1.0,0.5,0.6,0.24,0.24,0.53,0.01,0.0,0.18,0.04,0.06,0.0,0.16
1099,0.01,0.0,1.0,0.22,0.16,0.1,0.17,0.25,0.01,0.44,0.02,0.37,0.0,0.01,0.5,0.59,0.5,0.64,0.67,0.39,0.0,0.0,0.01,0.26,0.01,0.0,0.39
1100,0.43,0.0,0.39,0.15,0.1,0.15,0.26,0.25,0.02,0.51,0.0,0.34,0.0,0.05,0.09,0.51,0.58,0.67,0.36,0.24,0.01,0.0,0.03,0.14,0.02,0.0,0.81
1101,0.04,0.0,1.0,0.15,0.14,0.09,0.17,0.37,0.01,0.16,0.01,0.29,0.5,0.03,0.32,0.54,0.56,1.0,0.07,0.29,0.02,0.0,0.01,0.22,0.0,0.0,0.19
1102,0.17,1.0,0.13,0.19,0.26,0.31,0.36,0.2,0.06,0.23,0.14,0.32,0.0,0.55,0.13,0.39,0.56,0.24,0.18,0.47,0.05,0.22,0.08,0.37,0.11,1.0,0.34
1103,0.0,0.0,0.08,0.38,0.14,0.95,0.32,0.61,0.01,0.15,0.0,0.24,0.5,0.04,0.17,0.73,0.0,0.17,0.18,0.63,0.0,0.0,0.01,0.35,0.08,0.0,0.05
1104,0.59,0.0,0.57,0.15,0.0,0.56,1.0,0.74,0.01,0.42,0.0,0.83,0.5,0.01,0.32,0.56,0.54,0.69,0.22,0.35,0.0,0.0,0.02,0.14,0.02,0.0,0.57
1105,0.15,1.0,0.25,0.21,0.15,0.22,0.29,0.33,0.27,0.32,0.22,0.53,0.0,0.59,0.42,0.37,0.17,0.27,0.37,0.58,0.91,0.34,0.36,0.29,0.64,0.49,0.76
1106,1.0,1.0,0.07,0.32,0.23,0.22,0.32,0.09,0.04,1.0,0.01,0.32,0.0,0.04,0.73,0.68,0.4,0.49,0.7,1.0,0.0,0.0,0.01,0.23,0.8,0.0,0.71
1107,0.01,0.0,0.26,0.26,0.17,0.16,0.39,0.69,0.01,0.2,0.01,0.17,0.0,0.06,0.17,0.79,0.06,0.3,0.26,0.29,0.0,0.0,0.09,0.06,0.07,0.0,0.07
1108,0.09,0.98,0.26,0.35,0.26,0.34,0.34,0.47,0.01,0.14,0.01,0.31,0.5,0.11,0.01,0.29,0.9,0.26,0.03,0.43,0.0,0.0,0.1,0.11,0.01,0.0,0.12
1109,0.14,1.0,0.29,0.21,0.21,0.18,0.75,0.32,0.0,0.08,0.0,0.8,0.5,0.02,0.1,0.51,0.1,0.05,0.09,0.35,0.0,0.0,0.01,0.33,0.12,0.0,0.05
1110,0.78,1.0,0.12,0.24,0.17,0.19,0.22,0.29,1.0,0.94,0.7,0.39,0.5,1.0,1.0,0.76,0.0,0.25,0.51,0.65,1.0,1.0,0.39,0.98,1.0,0.43,0.53
1111,1.0,0.0,0.43,0.14,0.1,0.2,0.23,0.38,0.06,1.0,0.0,0.96,0.0,0.03,1.0,0.59,0.44,0.89,0.42,0.46,0.0,0.0,0.02,0.17,0.02,0.0,0.2
1112,0.08,0.0,0.63,0.14,0.1,0.11,0.21,0.1,0.0,0.15,0.0,0.33,0.0,0.04,0.23,0.69,0.4,0.57,0.36,0.5,0.0,0.0,0.02,0.13,0.02,0.0,0.31
1113,0.01,1.0,0.56,0.2,0.1,0.18,0.22,0.32,0.03,0.22,0.02,0.47,0.5,0.07,0.14,0.36,0.65,0.36,0.14,0.32,0.06,0.0,0.08,0.18,0.04,0.0,0.08
1114,0.01,0.77,0.3,0.56,0.3,0.31,0.42,0.29,0.0,0.05,0.0,0.07,0.5,0.01,0.11,0.54,0.73,0.03,0.0,0.43,0.0,0.0,0.11,0.04,0.11,0.0,0.05
1115,0.03,1.0,0.17,0.36,0.21,0.31,0.35,0.43,0.01,0.19,0.01,0.3,0.0,0.03,0.11,0.38,0.33,0.13,0.09,0.42,0.0,0.0,0.05,0.14,0.11,0.0,0.25
1116,0.01,0.79,0.63,0.14,0.23,0.33,0.75,0.41,0.0,0.06,0.01,0.06,0.5,0.01,0.17,0.65,0.42,0.03,0.09,0.64,0.04,0.0,0.07,0.05,0.02,0.0,0.03
1117,0.01,0.82,0.21,0.28,0.38,0.0,0.24,0.36,0.0,0.07,0.0,0.0,0.5,0.0,0.12,0.55,0.4,0.0,0.0,0.35,0.0,0.0,0.04,0.09,0.03,0.0,0.11
1118,0.02,0.0,0.19,0.36,0.43,0.36,0.41,0.42,0.0,0.08,0.01,0.06,0.5,0.05,0.21,0.72,0.44,0.06,0.72,1.0,0.0,0.0,0.22,0.03,0.14,0.0,0.04
1119,0.02,1.0,0.2,0.61,0.64,0.41,0.63,0.41,0.0,0.01,0.01,0.13,0.5,0.0,0.58,0.88,0.42,0.03,0.0,0.35,0.0,0.0,0.03,0.09,0.06,0.0,0.04
1120,0.15,0.0,0.21,0.3,0.27,0.58,0.41,0.55,0.01,0.21,0.0,0.45,0.0,0.04,0.14,0.67,0.15,0.51,0.17,0.42,0.0,0.0,0.02,0.23,0.05,0.0,0.17
1121,0.03,1.0,0.31,0.25,0.18,0.44,0.47,0.23,0.0,0.09,0.01,0.55,0.0,0.01,0.0,0.34,0.0,0.01,0.12,0.43,0.0,0.0,0.0,0.74,0.34,0.0,0.07
1122,0.03,1.0,0.31,0.72,0.48,0.41,0.96,0.11,0.0,0.21,0.01,0.18,0.5,0.01,0.0,0.27,0.35,0.01,0.0,0.29,0.0,0.0,0.01,0.23,0.73,0.0,0.12
1123,0.02,0.71,0.33,0.56,0.21,0.44,0.53,0.3,0.0,0.05,0.01,0.22,0.5,0.02,0.06,0.59,0.6,0.02,0.03,0.47,0.0,0.0,0.15,0.04,0.14,0.0,0.02
1124,0.1,0.99,0.34,0.38,0.34,0.31,0.32,0.5,0.0,0.08,0.01,0.19,0.5,0.04,0.16,0.46,0.88,0.19,0.33,0.26,0.0,0.0,0.15,0.05,0.07,0.0,0.05
1125,0.15,1.0,0.65,0.19,0.14,0.3,0.24,0.31,0.03,0.21,0.01,0.22,0.5,0.11,0.36,0.59,0.63,0.62,0.33,0.39,0.0,0.01,0.09,0.15,0.01,0.0,0.39
1126,0.02,1.0,0.17,0.72,0.34,0.56,0.96,0.26,0.0,0.04,0.02,0.1,1.0,0.02,0.04,0.23,0.75,0.0,0.07,0.17,0.0,0.0,0.05,0.15,0.23,0.0,0.01
1127,0.06,0.98,0.05,0.18,0.09,0.17,0.26,0.39,0.02,0.37,0.0,0.5,0.0,0.03,0.34,0.61,0.42,0.58,0.52,0.47,0.02,0.0,0.06,0.07,0.21,0.0,0.62
1128,0.13,1.0,0.28,0.18,0.19,0.0,0.15,0.53,0.0,0.07,0.0,0.52,0.5,0.01,0.11,0.48,0.65,0.25,0.07,0.15,0.0,0.0,0.03,0.09,0.01,0.0,0.65
1129,0.06,0.99,0.22,0.61,0.33,0.53,0.69,0.59,0.01,0.07,0.07,0.54,0.5,0.05,0.16,0.21,0.33,0.04,0.11,0.11,0.01,0.03,0.07,0.2,0.15,0.0,0.1
1130,0.37,1.0,0.2,0.32,0.24,0.41,0.31,0.23,0.13,0.57,0.24,0.48,0.0,0.15,0.26,0.31,0.31,0.14,0.22,0.24,0.13,0.03,0.06,0.48,0.31,1.0,0.53
1131,0.1,1.0,0.1,0.35,0.28,0.28,0.65,0.43,0.0,0.05,0.0,0.02,0.5,0.0,0.21,0.5,0.48,0.03,0.0,0.26,0.0,0.0,0.02,0.16,0.17,0.0,0.1
1132,0.22,1.0,0.15,0.23,0.12,0.16,0.28,0.35,0.12,0.31,0.09,0.27,0.0,0.28,0.62,0.37,0.33,0.27,0.28,0.43,0.23,0.04,0.14,0.31,0.22,0.45,0.76
1133,0.05,1.0,0.28,0.23,0.17,0.28,0.26,0.42,0.01,0.14,0.02,0.44,0.5,0.02,0.38,0.37,0.52,0.25,0.16,0.39,0.0,0.0,0.03,0.17,0.1,0.0,0.16
1134,0.88,0.0,0.15,0.16,0.1,0.04,0.09,0.85,0.02,0.72,0.0,0.75,0.0,0.02,0.11,0.48,0.63,0.76,0.21,0.68,0.0,0.0,0.02,0.13,0.02,0.0,0.39
1135,0.01,0.66,0.08,0.28,0.86,0.68,0.49,0.39,0.0,0.11,0.0,0.13,0.5,0.01,0.21,0.48,0.54,0.05,0.28,0.43,0.0,0.0,0.05,0.06,0.1,0.0,0.03
1136,0.17,0.0,0.26,0.22,0.18,0.37,0.41,0.46,0.01,0.31,0.0,0.19,0.0,0.03,0.28,0.46,0.27,0.63,0.44,0.33,0.02,0.0,0.01,0.26,0.11,0.0,0.16
1137,0.0,0.0,0.45,0.0,0.14,0.26,0.16,0.21,0.01,0.29,0.02,0.31,0.0,0.02,0.68,0.29,0.63,1.0,1.0,0.37,0.0,0.0,0.02,0.14,0.0,0.0,0.52
1138,1.0,1.0,0.2,0.38,0.36,0.33,0.23,0.39,0.2,0.97,0.21,0.51,0.0,0.14,0.24,0.23,0.4,0.26,0.53,0.37,0.01,0.22,0.02,1.0,0.42,0.6,0.86
1139,0.58,1.0,0.24,0.25,0.21,0.22,0.27,0.35,0.06,1.0,0.05,0.58,0.0,0.04,0.57,0.38,0.21,0.54,0.97,1.0,0.06,0.04,0.01,0.67,0.69,0.5,0.62
1140,0.05,0.99,0.22,0.34,0.13,0.38,0.29,0.53,0.03,0.16,0.04,0.37,0.5,0.18,0.1,0.31,0.92,0.28,0.18,0.31,0.0,0.03,0.14,0.16,0.04,0.0,0.09
1141,0.18,0.0,0.17,0.21,0.19,0.38,0.25,0.63,0.03,0.28,0.0,0.35,0.0,0.07,0.4,0.59,0.21,0.74,0.56,0.42,0.01,0.0,0.05,0.18,0.07,0.0,0.07
1142,0.24,1.0,0.16,0.19,0.14,0.16,0.18,0.63,0.11,0.97,0.02,0.28,0.0,0.07,0.42,0.45,0.0,0.46,0.43,0.33,0.2,0.0,0.02,0.63,0.31,0.0,0.36
1143,0.02,0.08,0.22,0.44,0.28,0.32,0.54,0.73,0.0,0.09,0.01,0.17,0.5,0.02,0.13,0.42,0.81,0.02,0.09,0.47,0.0,0.0,0.09,0.06,0.02,0.0,0.01
1144,0.05,1.0,0.37,0.21,0.13,0.13,0.17,0.28,0.04,0.3,0.03,0.5,0.0,0.07,0.41,0.33,0.4,0.45,0.63,0.32,0.08,0.02,0.04,0.31,0.08,0.0,0.5
1145,0.04,1.0,0.07,0.46,0.28,0.3,0.47,0.47,0.03,0.32,0.13,0.25,0.0,0.12,0.14,0.32,0.23,0.12,0.59,0.68,0.01,0.0,0.01,0.78,1.0,0.0,0.12
1146,0.81,1.0,0.18,0.17,0.14,0.24,0.58,0.35,0.08,0.48,0.0,0.35,0.5,0.16,0.47,0.65,0.46,0.38,0.36,0.42,0.01,0.01,0.09,0.18,0.05,0.72,0.37
1147,0.0,1.0,0.53,0.27,0.19,0.18,0.31,0.57,0.0,0.07,0.0,0.57,0.5,0.03,0.08,0.37,0.69,0.54,0.22,0.28,0.0,0.0,0.08,0.08,0.01,0.0,0.07
1148,0.15,0.99,0.41,0.25,0.29,0.35,0.66,0.77,0.0,0.16,0.0,0.36,0.5,0.03,0.06,0.21,0.98,0.15,0.1,0.24,0.0,0.0,0.06,0.06,0.01,0.0,0.08
1149,0.08,1.0,0.34,0.35,0.21,0.45,0.39,0.05,0.0,0.2,0.0,0.31,0.0,0.04,0.04,0.6,0.58,0.1,0.29,0.82,0.0,0.0,0.01,0.23,0.16,0.0,0.09
1150,0.34,0.0,0.14,0.18,0.01,0.3,0.44,0.76,0.01,0.32,0.0,0.34,0.5,0.02,0.06,0.43,0.6,0.64,0.32,0.29,0.0,0.0,0.07,0.04,0.01,0.0,0.3
1151,0.02,1.0,0.13,0.33,0.25,0.34,0.32,0.06,0.01,0.14,0.02,0.42,0.0,0.41,0.07,0.11,0.85,0.04,0.03,0.46,0.0,0.0,0.05,0.1,0.04,0.0,0.31
1152,0.15,1.0,0.16,0.4,0.22,0.32,0.38,0.2,0.05,0.3,0.28,0.36,0.0,0.06,0.1,0.2,0.46,0.05,0.28,0.19,0.07,0.14,0.02,1.0,1.0,0.0,0.24
1153,0.01,1.0,0.15,0.54,0.04,0.23,1.0,0.43,0.0,0.04,0.0,0.1,0.5,0.01,0.0,0.34,0.67,0.03,0.07,0.33,0.0,0.0,0.01,0.22,0.08,0.0,0.01
1154,0.11,1.0,0.36,0.4,0.41,0.41,0.57,0.36,0.0,0.06,0.02,0.26,0.5,0.06,0.01,0.18,0.9,0.05,0.04,0.31,0.0,0.0,0.09,0.12,0.01,0.0,0.07
1155,1.0,1.0,0.3,0.18,0.11,0.17,0.35,0.19,0.38,0.87,0.01,0.64,0.5,0.4,0.79,0.5,0.54,0.45,0.33,0.54,0.05,0.0,0.32,0.15,0.1,0.41,0.59
1156,0.45,1.0,0.29,0.15,0.2,0.13,0.25,0.35,0.08,0.38,0.03,0.37,0.0,0.3,0.43,0.47,0.44,0.7,0.19,0.4,0.03,0.01,0.22,0.11,0.04,0.68,0.64
1157,0.25,1.0,0.12,0.27,0.16,0.3,0.44,0.23,0.03,0.39,0.01,0.82,0.5,0.05,0.1,0.25,0.69,0.31,0.25,0.4,0.03,0.02,0.05,0.18,0.13,0.0,0.51
1158,0.03,0.0,0.27,0.31,0.21,0.26,0.35,0.43,0.02,0.27,0.02,0.25,0.5,0.03,0.11,0.27,0.77,0.23,0.28,0.28,0.0,0.0,0.02,0.39,0.0,0.0,0.25
1159,1.0,0.99,0.21,0.16,0.08,0.17,0.22,0.36,0.08,0.87,0.0,0.14,0.5,0.06,0.43,0.56,0.4,0.43,0.57,0.6,0.0,0.05,0.11,0.07,0.13,0.0,1.0
1160,0.09,1.0,0.5,0.3,0.26,0.31,0.45,0.39,0.01,0.07,0.05,0.58,0.5,0.08,0.11,0.34,0.67,0.07,0.03,0.17,0.0,0.0,0.08,0.22,0.11,0.3,0.11
1161,0.07,1.0,0.3,0.42,0.42,0.39,0.43,0.25,0.03,0.2,0.14,0.4,0.0,0.08,0.06,0.19,0.38,0.05,0.11,0.14,0.17,0.31,0.03,0.59,0.38,0.56,0.18
1162,0.27,0.98,0.09,0.25,0.09,0.28,0.29,0.31,0.04,0.41,0.03,0.23,0.0,0.08,0.17,0.69,0.65,0.21,0.18,1.0,0.06,0.01,0.07,0.15,0.22,0.66,0.24
1163,0.25,1.0,0.52,0.2,0.16,0.21,0.16,0.59,0.01,0.2,0.01,0.42,0.0,0.09,0.21,0.53,0.54,0.47,0.17,0.39,0.0,0.0,0.11,0.07,0.0,0.0,0.3
1164,0.01,0.0,0.15,0.31,0.22,0.31,0.4,0.3,0.01,0.14,0.01,0.17,0.0,0.08,0.03,0.36,0.5,0.26,0.33,0.64,0.03,0.0,0.19,0.05,0.05,0.0,0.06
1165,0.27,1.0,0.12,0.29,0.14,0.42,0.33,0.26,0.19,0.5,0.25,0.29,0.0,0.18,0.24,0.55,0.27,0.33,0.41,0.69,0.15,0.02,0.05,0.87,1.0,0.61,0.3
1166,0.06,1.0,0.18,0.24,0.16,0.21,0.32,0.26,0.05,0.27,0.06,0.49,0.0,0.08,0.11,0.11,0.65,0.18,0.14,0.1,0.01,0.17,0.04,0.51,0.12,0.0,0.37
1167,0.11,0.0,0.06,0.22,0.22,0.37,0.27,0.31,0.0,0.2,0.0,0.58,0.5,0.01,0.03,0.31,0.73,0.14,0.0,0.21,0.01,0.0,0.01,0.2,0.04,0.0,0.2
1168,0.03,0.0,0.11,0.34,0.15,0.93,1.0,0.6,0.0,0.04,0.0,0.0,0.5,0.01,0.15,0.42,0.21,0.28,0.24,0.19,0.0,0.0,0.01,0.2,0.02,0.0,0.03
1169,0.43,1.0,0.19,0.36,0.39,0.38,0.44,0.06,0.1,0.59,0.12,0.64,0.0,0.26,0.04,0.09,0.5,0.13,0.2,0.26,0.22,0.0,0.04,0.61,1.0,1.0,0.27
1170,0.02,1.0,0.18,0.73,0.42,0.52,0.92,0.51,0.0,0.17,0.01,0.4,0.0,0.03,0.03,0.22,0.44,0.03,0.22,0.18,0.0,0.0,0.0,1.0,0.06,0.0,0.22
1171,0.02,1.0,0.3,0.17,0.1,0.17,0.33,0.21,0.02,0.36,0.01,0.53,0.0,0.04,0.27,0.3,0.13,0.27,0.14,0.37,0.05,0.0,0.03,0.31,0.19,0.23,0.07
1172,0.01,1.0,0.28,0.5,0.0,0.46,0.3,0.45,0.0,0.06,0.01,0.23,0.5,0.01,0.0,0.46,0.35,0.01,0.05,0.68,0.0,0.0,0.04,0.15,0.09,0.0,0.11
1173,0.03,1.0,0.11,0.3,0.26,0.28,0.44,0.37,0.0,0.12,0.0,0.06,0.5,0.01,0.0,0.22,0.29,0.01,0.05,0.24,0.0,0.0,0.01,0.43,0.35,0.0,0.15
1174,0.54,1.0,0.36,0.25,0.21,0.26,0.47,0.26,0.16,0.49,0.07,0.62,0.0,0.36,0.08,0.26,0.73,0.22,0.15,0.35,0.13,0.0,0.26,0.2,0.16,0.72,0.35
1175,0.01,1.0,0.41,1.0,0.0,0.52,0.78,0.21,0.0,0.08,0.02,0.3,0.5,0.01,0.1,0.41,0.31,0.0,0.0,0.14,0.0,0.0,0.02,0.19,0.01,0.0,0.83
1176,0.92,1.0,0.1,0.21,0.18,0.25,0.32,0.41,0.15,0.64,0.01,0.19,0.0,0.19,0.58,0.49,0.4,0.59,0.27,0.49,0.0,0.04,0.09,0.26,0.19,0.69,0.54
